word,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
dividing,0,0.003240033,0.00326261,0,0,0,0,0,0,0.003761129,0,0,0,0,0.002631594,0,0,0.002968535,0,0.003762164,0,0,0,0,0.003339203,0,0,0.006659765,0,0.004463638,0,0,0,0,0,0.005312463,0.004609116,0,0,0,0,0,0,0,0,0,0,0.009132145,0,0,0
dividinglines,0,0,0.005821791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
divine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005958463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
division,0,0.011310617,0.006508247,0.01030323,0.006495959,0.001629871,0.006480662,0.004454897,0.001533585,0.015005382,0.009288593,0.001587874,0.006092923,0.003089241,0.002624748,0.00391883,0.003039405,0.00444122,0.006224764,0.005628567,0.009567181,0.008021692,0.007796768,0.001516809,0.016652583,0.003181749,0,0.001660611,0.005630556,0,0.007193293,0,0.004848938,0.002248242,0.004479474,0.002649322,0.004597127,0.005082139,0.004813797,0,0.004077519,0.004877079,0,0,0.002561453,0.002312566,0.00222854,0,0.002213694,0.004586902,0
divisions,0,0.00580398,0.001948141,0.001762348,0,0.001951505,0,0,0,0.004491625,0.001588797,0.001901221,0.001823821,0,0,0.003128106,0.001819596,0.003545091,0.00372657,0.004492861,0.004582056,0.007683734,0.001867072,0.001816131,0.009969377,0.009524064,0,0,0.011236121,0,0.004306398,0.003221555,0.002902907,0.008075711,0.00268172,0.006344262,0.013760774,0,0,0.006514667,0.009764329,0.002919753,0,0,0.003066922,0,0,0,0.002650537,0,0.010689857
divisive,0,0.004840372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005731978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007936431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
divorce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005958463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
divorced,0,0,0,0,0,0,0,0,0.004964807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010096462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dizzily,0,0,0,0,0,0,0.005797116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dizzying,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005526808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
djakarta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006846469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
djibouti,0,0,0,0,0,0,0,0.035482338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004774425,0,0,0,0,0,0,0,0.00639015,0.007222692,0.005412767,0,0,0,0,0,0,0,0,0,0
dna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013262885,0.006870368,0.006686302
dobrisa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008014007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doctor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003931409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007936431,0,0,0,0,0,0.007305001,0,0,0,0,0,0,0,0,0
doctors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009165138,0,0,0,0,0,0
doctrinal,0,0.005781505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doctrine,0,0,0,0,0,0,0,0,0,0,0,0.007349371,0.003525087,0.003574587,0,0.003023007,0,0,0,0.008683818,0.008856214,0,0,0,0,0,0.003849476,0,0,0,0,0,0,0.005202921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doctrines,0,0,0,0,0,0,0.003053959,0.002799112,0,0,0.002501242,0.002993091,0.008613722,0.002911559,0,0,0,0.005581037,0.002933369,0.003536556,0.003606765,0,0.002939331,0,0,0,0,0,0,0,0.003389781,0,0,0.004237864,0,0,0,0,0,0,0,0,0,0,0,0.004359112,0,0,0,0,0
docu,0,0,0,0,0,0,0,0,0,0,0,0,0.005450274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
document,0,0.001466447,0.002953331,0.00400751,0.002947755,0.00591686,0.014704066,0.004043111,0.013918288,0.005106889,0.004817147,0.0043233,0.012441888,0.007009222,0.014292789,0.008298722,0.00965461,0.017466362,0.022597527,0.005108294,0.008682845,0.001456042,0.008491295,0.002753207,0.004533994,0.004331469,0.007548238,0.007535565,0.006813465,0.004040508,0.008160482,0.004883792,0.00880146,0.00816171,0.006098126,0.040875373,0.008344389,0.002306188,0.002184418,0.004938031,0.007401233,0.004426269,0.00220233,0.009949992,0,0.002098806,0,0,0.002009072,0.012488745,0.002025693
documentation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007964903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
documented,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004259407,0,0,0,0,0,0,0,0.007555574,0,0,0,0,0,0,0,0,0,0,0,0.006157338,0.007192912,0,0,0,0,0,0
documenting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008274596,0,0,0,0,0
documents,0,0.003639701,0.003665064,0.004973294,0.005487216,0.001835696,0.014598118,0,0.006909001,0.002112538,0.001494512,0,0.005146767,0.008698398,0.005912419,0.004413711,0.001711615,0.001667357,0.005258134,0.00211312,0,0.003613878,0.003512547,0.001708356,0,0.00358355,0,0,0,0,0.002025421,0,0.002730638,0,0.002522578,0.002983886,0.002588833,0,0.005421697,0,0.00229622,0.002746485,0.005466153,0,0.002884921,0.002604604,0.005019934,0.005129312,0.002493245,0.007749225,0
dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009165138,0,0,0,0,0,0
dogged,0,0,0,0,0,0,0.005797116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dogma,0,0,0,0.004409261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004434774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006821378,0,0,0
dogmas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003837854,0.007477232,0.003930001,0,0,0,0.003937988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006078376,0,0,0,0,0,0,0,0.005627951,0,0,0,0
dogmatic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005037992,0,0,0,0,0,0,0,0,0.005376039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dogmatism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005740485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005227681,0.018842418,0.004368206,0.013055042,0.010294961,0.004465977,0.004937153,0.014029396,0.015857219,0.003961193,0.004737942,0,0.008520491,0,0,0.004329926,0,0,0,0
doings,0,0,0,0,0,0,0,0,0,0,0,0,0.004931287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006076095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dollar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004259407,0,0,0,0,0.005270458,0,0.005049938,0,0,0.006313373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dollars,0,0,0,0,0,0,0,0,0.002890757,0,0.002501242,0,0,0,0,0,0.00286459,0.005581037,0.002933369,0.003536556,0,0.003024126,0.002939331,0,0,0,0,0,0,0.008391928,0,0,0,0,0,0,0,0,0.004536925,0,0.003842996,0,0,0,0.009656511,0,0,0,0,0.012969243,0.00420726
domain,0,0,0,0,0,0,0.003248782,0.002977677,0,0,0,0,0,0,0,0,0.003047332,0,0.006240998,0,0,0.003217045,0,0,0.003339203,0.006380094,0,0.006659765,0,0,0.003606026,0,0,0.009016422,0.004491157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004598865,0
domains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009104983,0,0,0,0,0,0,0,0.004988524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692763,0,0,0,0,0
dome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008710512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007166583,0,0
domestic,0,0.00282204,0.001420852,0.010282773,0.004254509,0.004269917,0.00282966,0.003890295,0.008035334,0.00327591,0.003476307,0.005546526,0.001330181,0.001348859,0.003438142,0.003422168,0.002654199,0.005171136,0.006794818,0.011468842,0.005012798,0.009807062,0.019064155,0.002649145,0.005816832,0.001389251,0.001452588,0.001450149,0.006555939,0.009719475,0.014133677,0.007048802,0.008468794,0.009816531,0.001955879,0.002313554,0.008028999,0.002219021,0,0.002375695,0.003560745,0.006388456,0.002119089,0.007659133,0.002236821,0.006058434,0.005838303,0.005965513,0.005799409,0.004005571,0.001949128
domestically,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004832188,0,0,0,0,0,0,0,0.004739798,0,0.004541482,0,0,0,0,0,0,0,0,0,0,0,0,0.005537382,0,0,0.005627951,0.011501155,0,0,0
domicile,0,0,0.005821791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dominance,0,0,0.010534856,0,0,0,0,0,0.009929614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dominant,0,0,0.003765374,0.006812546,0.003758265,0,0,0,0.003549048,0,0.006141663,0,0,0,0,0,0.007033844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416171,0,0,0,0,0,0,0,0,0,0,0,0,0.005074331,0,0,0,0,0,0,0
dominantly,0,0,0,0,0,0,0,0,0,0,0,0.005681575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dominate,0,0,0.002978719,0,0.002973096,0.005967725,0,0.002718579,0.002807588,0,0.002429279,0,0,0,0.00240261,0,0,0,0,0,0,0,0,0,0.006097295,0,0,0,0,0,0,0,0.008877123,0,0,0,0,0.004652026,0,0,0,0,0,0.004014212,0.004689343,0,0.004079868,0.004168763,0.004052687,0,0
dominated,0,0.009418234,0,0.005719596,0,0,0,0,0,0,0,0.003085149,0.0059191,0,0.002549868,0.00253802,0,0,0,0,0.003717697,0.003117137,0,0.002947073,0,0,0.003231897,0,0,0,0,0,0,0.008736411,0,0,0,0,0,0.010571479,0,0,0,0,0,0.004493184,0,0,0,0,0
dominating,0,0,0,0,0,0,0,0,0,0,0,0.003674686,0,0,0,0,0,0.003425982,0,0,0.004428107,0,0,0.003510225,0,0,0,0,0,0,0.00416171,0,0,0,0,0,0.005319374,0,0,0.006295785,0,0,0,0,0.005927758,0,0,0,0,0,0
domination,0,0.011760763,0.007105629,0.004285314,0.009456285,0.014235795,0.016509529,0.006485074,0.040184403,0.024574056,0.007726612,0.006934492,0.011086973,0.006745595,0.003820893,0.00190157,0.002212259,0,0,0.002731202,0.002785424,0,0.006809937,0.002208046,0,0,0,0,0,0.006480897,0,0,0,0,0,0,0,0,0,0,0.002967859,0,0,0,0.007457506,0,0,0,0,0,0.006498345
dominican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009627239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donald,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009165138,0,0,0,0,0,0
donate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004671271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006885682,0,0,0,0,0,0,0,0,0,0.006675918,0,0,0,0
donating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008274596,0,0,0,0,0
donations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538508,0.005376039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
donbas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007486672,0,0,0.007166583,0,0
done,0.02740499,0.008146604,0.012305057,0.007421022,0.005458589,0.010956715,0.009530036,0.011230421,0.016752832,0.009456827,0.008920291,0.013342992,0.008959853,0.003893858,0.00882236,0.007683698,0.006385072,0.009951949,0.010461404,0.011036002,0.001607871,0.010785073,0.010482665,0.007647496,0.009795278,0.013368203,0.009784367,0.006977099,0.018925544,0.022446377,0.012089125,0.004521851,0.020372944,0.01322447,0.013174442,0.013357437,0.01158897,0.008541098,0.018202766,0.013716212,0.011992264,0.008196471,0.012234681,0.005527555,0.012914416,0.011659571,0.011235926,0.007653829,0.009300893,0.007708797,0.007502269
donetsk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009165138,0,0,0,0,0,0
donoghue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007486672,0.007214647,0,0,0,0
donor,0,0,0.001832532,0,0.001829072,0,0,0.001672491,0,0,0,0.003576791,0,0.006958719,0.010346733,0.005884948,0.005134846,0,0.001752711,0.00211312,0.002155071,0.001806939,0.007025094,0.005125068,0,0.00358355,0.005620388,0.005610952,0.010569331,0.005014243,0.002025421,0.003030377,0,0.002532157,0.002522578,0.020887204,0.007766498,0.011447854,0.01897594,0.006128064,0.00688866,0.002746485,0.005466153,0.002469575,0.002884921,0.002604604,0.007529901,0,0,0,0.005027742
donorprovider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008725341,0,0,0,0,0,0,0,0,0
donorrecipient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004552491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007305001,0,0.006568484,0,0,0,0,0,0,0
donors,0,0,0,0,0,0,0,0,0.002181924,0,0,0,0,0,0.005601583,0.005575557,0.002162173,0.002106264,0,0,0,0,0,0.002158056,0,0,0.004733249,0.007087954,0.005340622,0,0,0.003828079,0,0.003198711,0.00318661,0.003769351,0.003270305,0.010846002,0,0.007741188,0.002900667,0,0.010357558,0.012478618,0.003644334,0.003290228,0.006341359,0.003239765,0.006299112,0,0.006351223
donorversusdeveloping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008147686,0,0,0
doom,0,0.005781505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doomed,0,0.002798185,0,0.002548963,0.002812363,0,0,0.002571607,0.005311607,0,0.004595894,0,0.005275746,0,0.002272719,0.00226216,0,0.002563712,0,0.003249113,0,0,0.002700429,0.002626752,0,0,0,0,0,0,0,0,0,0,0.007757382,0.004587995,0,0,0,0.004711226,0,0,0,0,0,0,0,0,0.00383359,0,0
door,0,0.003139411,0,0,0,0,0,0,0,0.003644325,0,0.003085149,0,0,0,0.00253802,0,0,0,0.003645328,0,0,0,0.002947073,0,0,0,0.003226471,0.003646615,0,0.006988077,0,0,0,0,0,0,0,0,0.00528574,0,0.009475884,0,0,0,0,0,0.00442427,0,0,0.004336661
doors,0,0,0.003765374,0.003406273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003425982,0,0.004341909,0,0,0,0.003510225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006295785,0.004718132,0,0,0,0,0.00535178,0,0,0,0,0
doorstep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004034707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064368,0,0,0,0,0,0.00639015,0,0,0.006474155,0,0,0,0.006139705,0,0,0,0,0
doorsteps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005740485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dorian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008206201,0
dormant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005080042,0,0,0.004027024,0.004421147,0.004223663,0,0,0,0,0,0,0,0,0,0,0,0,0.0127803,0,0,0,0,0,0,0,0,0,0,0,0
dossier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081496,0,0,0,0.006568484,0.007673206,0,0,0,0,0,0
dot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009479543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008274596,0,0,0,0,0
double,0,0,0,0,0,0,0.005065081,0,0,0,0,0.002482065,0.004762037,0,0,0,0,0,0.00243254,0.002932741,0.002990963,0.007523402,0.002437483,0.00474196,0.002603027,0,0,0.002595762,0.002933777,0.003479565,0,0,0,0.003514311,0,0.004141253,0,0.007944081,0,0,0,0,0,0.003427455,0.004003902,0,0.003483514,0,0,0.007169957,0.003488933
doubled,0,0,0,0.002951457,0,0,0,0,0,0.003761129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009124588,0,0.003190047,0.003335483,0,0.003763493,0,0.007212053,0,0,0,0,0,0.004609116,0,0.004826351,0,0,0.009779596,0,0.004396791,0,0,0,0,0,0,0.004475656
doubleedged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007973943,0,0,0,0
doublezero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005297045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doubling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003685327,0,0,0,0,0,0,0,0,0.008518815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006157338,0,0,0,0.006394403,0,0,0
doubly,0,0,0,0,0.004864899,0,0,0,0,0,0,0,0,0,0.003931409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692763,0,0,0,0,0
doubt,0.00967783,0.007192253,0.005793896,0.005241336,0.008674436,0.00290195,0.015865682,0.009253822,0.006826286,0.006679189,0.008269069,0,0.002712079,0.006875408,0.002336654,0.003488696,0.006764494,0.007907496,0.009697675,0.010021542,0.00851708,0.008569469,0.004164593,0.002700645,0.001482478,0.005665035,0.001480827,0.002956681,0.003341694,0.007926739,0.001600938,0.004790555,0.012950145,0.00600442,0.001993902,0.009434121,0.002046271,0.00452432,0,0.009687517,0.003629967,0.004341766,0.002160285,0.003904014,0,0.004117474,0.001983934,0.002027161,0.00591215,0.00816688,0.00198702
doubted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004919865,0,0,0,0,0,0.005048231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doubtful,0,0,0.005267428,0,0,0,0.005245102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doubting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006600253,0.007894495,0,0,0,0,0,0,0,0,0
doubtless,0,0,0,0,0.009120773,0.004576902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004467394,0,0,0,0.006250953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doubtlessly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007986346
doubts,0,0,0.002743761,0.004964181,0,0.002748498,0,0,0,0.003163001,0,0.002677678,0,0.002604738,0,0.002202812,0.002562718,0.004992905,0,0.006327743,0,0,0,0.002557838,0.002808173,0.002682737,0,0.005600671,0,0.003753791,0,0,0,0.003791276,0,0,0.003876133,0,0.004058822,0,0,0,0,0,0,0,0,0,0,0,0
douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01115905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
douglashome,0,0.005230977,0,0.004765077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dovetailed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008674996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
down,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007098544,0,0,0,0,0,0,0
downfall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005048231,0,0,0,0,0.005376039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downfalls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006434583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downgraded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006846469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downgrading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005297045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downing,0,0.004537395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006216356,0.006440326,0.006267781
downplay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017365484,0,0,0,0,0,0,0,0
downright,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007964903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005048231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007486672,0,0,0,0,0
downside,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009627239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downsizing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538508,0,0.006076095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downstream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007845621,0,0,0,0,0,0,0
downtrodden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792082,0,0
